,game_number,victory_rank,survival_rank,tactic_rank,overall_rank,units
76598,76598,F,S,S,D,Dart-Sain-Eliwood
76599,76599,S,S,S,S,Sain-Lucius-Hector
76600,76600,S,S,S,S,Oswin-Kent-Hector
76601,76601,S,S,S,S,Dart-Lucius-Eliwood
76602,76602,F,A,S,D,Sain-Guy-Lyn
76603,76603,S,S,S,S,Florina-Lucius-Lyn
76604,76604,S,S,S,S,Bartre-Dorcas-Hector
76605,76605,F,S,S,D,Kent-Erk-Lyn
76606,76606,F,S,S,D,Erk-Rath-Eliwood
76607,76607,S,S,S,S,Rebecca-Oswin-Lyn
76608,76608,S,S,S,S,Heath-Sain-Lyn
76609,76609,S,S,S,S,Erk-Marcus-Eliwood
76610,76610,S,S,S,S,Oswin-Heath-Hector
76611,76611,S,S,S,S,Lowen-Rath-Lyn
76612,76612,S,S,S,S,Rebecca-Rebecca-Hector
76613,76613,S,S,S,S,Lucius-Dart-Lyn
76614,76614,S,S,S,S,Matthew-Heath-Lyn
76615,76615,S,S,S,S,Lowen-Lucius-Lyn
76616,76616,S,S,S,S,Raven-Heath-Eliwood
76617,76617,S,S,S,S,Florina-Rebecca-Eliwood
76618,76618,S,S,S,S,Sain-Canas-Lyn
76619,76619,S,S,S,S,Florina-Lowen-Lyn
76620,76620,S,S,S,S,Dart-Canas-Eliwood
76621,76621,S,S,S,S,Lowen-Kent-Lyn
76622,76622,S,S,S,S,Marcus-Rath-Eliwood
76623,76623,S,S,S,S,Heath-Lowen-Eliwood
76624,76624,S,S,S,S,Bartre-Marcus-Hector
76625,76625,S,S,S,S,Kent-Rebecca-Lyn
76626,76626,S,S,S,S,Matthew-Lowen-Hector
76627,76627,S,S,S,S,Kent-Erk-Eliwood
76628,76628,S,S,S,S,Lowen-Florina-Hector
76629,76629,S,S,S,S,Kent-Canas-Hector
76630,76630,S,S,S,S,Lowen-Heath-Lyn
76631,76631,S,S,S,S,Lucius-Rath-Hector
76632,76632,S,A,S,S,Matthew-Erk-Hector
76633,76633,S,S,S,S,Guy-Erk-Hector
76634,76634,S,A,S,S,Guy-Dorcas-Eliwood
76635,76635,S,S,S,S,Lowen-Sain-Hector
76636,76636,S,S,S,S,Lowen-Florina-Hector
76637,76637,F,S,S,D,Rebecca-Rath-Lyn
76638,76638,S,S,S,S,Canas-Dart-Hector
76639,76639,S,S,S,S,Kent-Matthew-Lyn
76640,76640,F,S,S,D,Lowen-Erk-Lyn
76641,76641,S,S,S,S,Rebecca-Rath-Eliwood
76642,76642,S,S,S,S,Dart-Heath-Eliwood
76643,76643,S,A,S,S,Lowen-Lucius-Eliwood
76644,76644,S,S,S,S,Rebecca-Canas-Lyn
76645,76645,F,B,S,D,Lucius-Rebecca-Eliwood
76646,76646,F,S,S,D,Oswin-Canas-Lyn
76647,76647,S,S,S,S,Canas-Dorcas-Hector
76648,76648,S,S,S,S,Bartre-Florina-Eliwood
76649,76649,S,S,S,S,Lowen-Sain-Hector
76650,76650,F,S,S,D,Dart-Rath-Lyn
76651,76651,S,A,S,S,Lucius-Sain-Hector
76652,76652,S,A,S,S,Kent-Rebecca-Eliwood
76653,76653,S,B,S,A,Bartre-Rebecca-Eliwood
76654,76654,S,A,S,S,Canas-Bartre-Lyn
76655,76655,S,S,S,S,Oswin-Rath-Lyn
76656,76656,S,S,S,S,Dorcas-Dart-Hector
76657,76657,S,A,S,S,Canas-Rebecca-Hector
76658,76658,S,S,S,S,Rebecca-Bartre-Eliwood
76659,76659,S,S,S,S,Matthew-Raven-Eliwood
76660,76660,F,S,S,D,Dorcas-Oswin-Lyn
76661,76661,S,S,S,S,Canas-Florina-Eliwood
76662,76662,S,S,S,S,Dart-Erk-Hector
76663,76663,F,S,S,D,Lowen-Canas-Eliwood
76664,76664,S,S,S,S,Lucius-Erk-Lyn
76665,76665,S,A,S,S,Dart-Florina-Hector
76666,76666,S,S,S,S,Erk-Dorcas-Lyn
76667,76667,F,S,S,D,Dorcas-Raven-Lyn
76668,76668,S,S,S,S,Heath-Matthew-Hector
76669,76669,S,S,S,S,Canas-Marcus-Lyn
76670,76670,S,S,S,S,Lowen-Canas-Hector
76671,76671,S,S,S,S,Canas-Florina-Eliwood
76672,76672,S,S,S,S,Sain-Erk-Eliwood
76673,76673,F,S,S,D,Dart-Erk-Eliwood
76674,76674,S,S,S,S,Raven-Rebecca-Eliwood
76675,76675,S,S,S,S,Dorcas-Canas-Lyn
76676,76676,S,S,S,S,Dorcas-Matthew-Lyn
76677,76677,S,S,S,S,Florina-Guy-Eliwood
76678,76678,S,S,S,S,Bartre-Florina-Eliwood
76679,76679,S,B,A,A,Erk-Florina-Hector
76680,76680,S,S,S,S,Bartre-Florina-Eliwood
76681,76681,S,S,S,S,Matthew-Marcus-Eliwood
76682,76682,S,S,S,S,Raven-Lowen-Eliwood
76683,76683,S,S,S,S,Lowen-Matthew-Eliwood
76684,76684,F,S,S,D,Heath-Matthew-Eliwood
76685,76685,S,A,S,S,Dart-Rebecca-Lyn
76686,76686,S,S,S,S,Marcus-Rebecca-Eliwood
76687,76687,S,A,S,S,Bartre-Kent-Eliwood
76688,76688,S,A,S,S,Matthew-Erk-Eliwood
76689,76689,S,S,S,S,Dart-Lucius-Lyn
76690,76690,S,S,S,S,Rebecca-Heath-Eliwood
76691,76691,S,A,S,S,Florina-Kent-Hector
76692,76692,S,S,S,S,Erk-Dart-Lyn
76693,76693,S,S,S,S,Bartre-Raven-Lyn
76694,76694,F,S,S,D,Oswin-Kent-Eliwood
76695,76695,S,S,S,S,Rebecca-Marcus-Hector
76696,76696,F,S,S,D,Guy-Rebecca-Eliwood
76697,76697,S,S,S,S,Lucius-Rath-Eliwood
76698,76698,F,S,S,D,Lowen-Lucius-Eliwood
76699,76699,S,S,S,S,Lucius-Rebecca-Eliwood
76700,76700,S,S,S,S,Florina-Kent-Hector
76701,76701,S,S,S,S,Oswin-Guy-Hector
76702,76702,S,A,S,S,Lucius-Marcus-Eliwood
76703,76703,S,S,S,S,Marcus-Heath-Hector
76704,76704,S,S,S,S,Matthew-Dart-Hector
76705,76705,F,S,S,D,Rath-Raven-Lyn
76706,76706,S,S,S,S,Matthew-Dorcas-Lyn
76707,76707,S,S,S,S,Rebecca-Florina-Hector
76708,76708,S,S,S,S,Matthew-Lucius-Hector
76709,76709,S,S,S,S,Heath-Rebecca-Eliwood
76710,76710,S,A,S,S,Erk-Rebecca-Eliwood
76711,76711,S,S,S,S,Guy-Raven-Hector
76712,76712,S,S,S,S,Lowen-Lucius-Eliwood
76713,76713,S,S,S,S,Raven-Florina-Eliwood
76714,76714,S,S,S,S,Matthew-Kent-Lyn
76715,76715,S,S,S,S,Guy-Heath-Lyn
76716,76716,S,S,S,S,Sain-Dart-Eliwood
76717,76717,S,S,S,S,Lowen-Rath-Lyn
76718,76718,S,S,S,S,Marcus-Rath-Lyn
76719,76719,S,S,S,S,Florina-Dorcas-Eliwood
76720,76720,F,S,F,F,Erk-Guy-Eliwood
76721,76721,S,S,S,S,Lucius-Raven-Eliwood
76722,76722,S,S,S,S,Canas-Raven-Lyn
76723,76723,S,S,S,S,Heath-Bartre-Eliwood
76724,76724,S,S,S,S,Lucius-Canas-Eliwood
76725,76725,S,S,S,S,Canas-Marcus-Lyn
76726,76726,S,S,S,S,Rebecca-Marcus-Eliwood
76727,76727,S,S,S,S,Oswin-Guy-Eliwood
76728,76728,S,S,S,S,Lowen-Rath-Lyn
76729,76729,S,B,S,A,Sain-Matthew-Lyn
76730,76730,S,A,S,S,Sain-Bartre-Lyn
76731,76731,S,S,S,S,Oswin-Lowen-Hector
76732,76732,S,A,S,S,Rebecca-Guy-Hector
76733,76733,F,S,S,D,Marcus-Florina-Lyn
76734,76734,S,S,S,S,Guy-Rath-Eliwood
76735,76735,S,A,S,S,Lucius-Dart-Eliwood
76736,76736,S,S,S,S,Florina-Rebecca-Eliwood
76737,76737,S,S,S,S,Rebecca-Dart-Eliwood
76738,76738,S,A,S,S,Guy-Canas-Eliwood
76739,76739,S,S,S,S,Lucius-Guy-Hector
76740,76740,S,S,S,S,Canas-Dorcas-Eliwood
76741,76741,S,S,S,S,Rath-Rebecca-Hector
76742,76742,F,B,S,D,Erk-Rebecca-Lyn
76743,76743,S,A,S,S,Lowen-Rebecca-Eliwood
76744,76744,S,S,S,S,Heath-Rath-Hector
76745,76745,S,S,S,S,Oswin-Erk-Lyn
76746,76746,S,A,S,S,Erk-Matthew-Eliwood
76747,76747,F,S,S,D,Erk-Kent-Lyn
76748,76748,S,S,S,S,Matthew-Kent-Eliwood
76749,76749,F,S,S,D,Bartre-Erk-Lyn
76750,76750,S,S,S,S,Oswin-Dorcas-Eliwood
76751,76751,S,S,S,S,Erk-Rebecca-Hector
76752,76752,S,S,S,S,Sain-Guy-Hector
76753,76753,S,S,S,S,Heath-Dart-Hector
76754,76754,S,S,S,S,Canas-Erk-Lyn
76755,76755,S,A,S,S,Dorcas-Rebecca-Hector
76756,76756,S,S,S,S,Marcus-Lucius-Hector
76757,76757,F,B,S,D,Erk-Florina-Lyn
76758,76758,S,S,S,S,Heath-Erk-Eliwood
76759,76759,S,A,S,S,Marcus-Matthew-Hector
76760,76760,S,S,S,S,Dorcas-Guy-Hector
76761,76761,S,S,S,S,Lowen-Canas-Eliwood
76762,76762,S,A,S,S,Florina-Rath-Hector
76763,76763,S,S,S,S,Raven-Lucius-Lyn
76764,76764,S,S,S,S,Lucius-Marcus-Eliwood
76765,76765,S,S,S,S,Raven-Canas-Hector
76766,76766,S,S,S,S,Lowen-Dart-Eliwood
76767,76767,S,S,S,S,Oswin-Matthew-Hector
76768,76768,F,S,S,D,Lucius-Heath-Lyn
76769,76769,S,S,S,S,Dart-Lowen-Eliwood
76770,76770,S,S,S,S,Dart-Raven-Lyn
76771,76771,S,S,S,S,Bartre-Guy-Hector
76772,76772,S,S,S,S,Marcus-Kent-Hector
76773,76773,S,S,S,S,Sain-Erk-Hector
76774,76774,F,S,S,D,Heath-Erk-Eliwood
76775,76775,S,S,S,S,Oswin-Raven-Lyn
76776,76776,S,S,S,S,Marcus-Oswin-Lyn
76777,76777,S,S,S,S,Lucius-Canas-Eliwood
76778,76778,F,B,S,D,Matthew-Kent-Hector
76779,76779,F,S,S,D,Bartre-Lowen-Lyn
76780,76780,S,S,S,S,Marcus-Lucius-Eliwood
76781,76781,S,S,S,S,Dart-Lowen-Eliwood
76782,76782,S,S,S,S,Bartre-Matthew-Eliwood
76783,76783,S,A,S,S,Guy-Bartre-Eliwood
76784,76784,S,S,S,S,Erk-Lucius-Hector
76785,76785,S,S,S,S,Rebecca-Rath-Lyn
76786,76786,S,S,S,S,Raven-Oswin-Hector
76787,76787,F,S,S,D,Matthew-Heath-Lyn
76788,76788,S,S,S,S,Sain-Marcus-Eliwood
76789,76789,S,A,S,S,Erk-Lucius-Hector
76790,76790,S,S,S,S,Erk-Rebecca-Hector
76791,76791,S,S,S,S,Oswin-Dart-Hector
76792,76792,S,S,S,S,Rebecca-Heath-Eliwood
76793,76793,S,S,S,S,Raven-Guy-Eliwood
76794,76794,F,A,S,D,Lowen-Florina-Eliwood
76795,76795,S,S,S,S,Florina-Raven-Hector
76796,76796,S,S,S,S,Erk-Rebecca-Hector
76797,76797,S,S,S,S,Erk-Kent-Hector
76798,76798,S,S,S,S,Raven-Rath-Eliwood
76799,76799,S,S,S,S,Marcus-Rath-Lyn
76800,76800,S,S,S,S,Marcus-Canas-Eliwood
76801,76801,S,S,S,S,Rebecca-Sain-Eliwood
76802,76802,S,S,S,S,Rath-Lucius-Hector
76803,76803,F,S,S,D,Sain-Lucius-Lyn
76804,76804,S,A,S,S,Dorcas-Bartre-Eliwood
76805,76805,F,S,S,D,Rebecca-Sain-Hector
76806,76806,S,S,S,S,Raven-Guy-Lyn
76807,76807,S,S,S,S,Matthew-Lowen-Eliwood
76808,76808,S,S,S,S,Lucius-Raven-Lyn
76809,76809,S,A,S,S,Rebecca-Sain-Lyn
76810,76810,S,S,S,S,Heath-Rebecca-Lyn
76811,76811,S,S,S,S,Raven-Erk-Hector
76812,76812,S,A,S,S,Sain-Canas-Hector
76813,76813,S,S,S,S,Dart-Lucius-Eliwood
76814,76814,S,S,S,S,Lowen-Canas-Hector
76815,76815,S,S,S,S,Lucius-Lowen-Hector
76816,76816,S,S,S,S,Rath-Kent-Eliwood
76817,76817,S,A,S,S,Dart-Rebecca-Hector
76818,76818,S,S,S,S,Kent-Canas-Hector
76819,76819,S,S,S,S,Raven-Oswin-Hector
76820,76820,S,S,S,S,Heath-Erk-Hector
76821,76821,F,S,S,D,Guy-Erk-Lyn
76822,76822,S,S,S,S,Florina-Heath-Eliwood
76823,76823,S,S,S,S,Lucius-Dart-Lyn
76824,76824,S,A,S,S,Lucius-Dart-Eliwood
76825,76825,F,S,S,D,Raven-Heath-Lyn
76826,76826,F,A,S,D,Rath-Florina-Lyn
76827,76827,F,S,S,D,Rath-Dart-Lyn
76828,76828,S,A,S,S,Canas-Florina-Hector
76829,76829,F,S,S,D,Kent-Matthew-Lyn
76830,76830,S,S,S,S,Matthew-Heath-Lyn
76831,76831,S,S,S,S,Matthew-Rath-Hector
76832,76832,S,A,S,S,Guy-Heath-Hector
76833,76833,S,S,S,S,Florina-Bartre-Eliwood
76834,76834,S,S,S,S,Canas-Erk-Hector
76835,76835,S,S,S,S,Raven-Sain-Eliwood
76836,76836,S,S,S,S,Canas-Kent-Hector
76837,76837,F,A,S,D,Kent-Sain-Eliwood
76838,76838,F,S,S,D,Rebecca-Lowen-Lyn
76839,76839,S,A,S,S,Raven-Lucius-Hector
76840,76840,S,S,S,S,Raven-Rath-Eliwood
76841,76841,S,S,S,S,Dart-Matthew-Eliwood
76842,76842,S,S,S,S,Rebecca-Sain-Eliwood
76843,76843,S,S,S,S,Lucius-Dart-Lyn
76844,76844,S,S,S,S,Kent-Raven-Hector
76845,76845,S,S,S,S,Canas-Rath-Hector
76846,76846,F,S,S,D,Kent-Rebecca-Lyn
76847,76847,S,S,S,S,Oswin-Canas-Eliwood
76848,76848,S,S,S,S,Marcus-Oswin-Hector
76849,76849,S,S,S,S,Rebecca-Raven-Eliwood
76850,76850,S,S,S,S,Kent-Guy-Lyn
76851,76851,S,S,S,S,Guy-Lowen-Lyn
76852,76852,S,S,S,S,Canas-Marcus-Lyn
76853,76853,S,S,S,S,Heath-Bartre-Hector
76854,76854,S,S,S,S,Florina-Rebecca-Lyn
76855,76855,S,S,S,S,Rebecca-Florina-Lyn
76856,76856,S,A,S,S,Kent-Guy-Eliwood
76857,76857,S,S,S,S,Matthew-Rebecca-Hector
76858,76858,S,S,S,S,Oswin-Marcus-Hector
76859,76859,S,A,S,S,Dorcas-Rebecca-Hector
76860,76860,S,S,S,S,Kent-Florina-Hector
76861,76861,F,S,S,D,Rath-Raven-Eliwood
76862,76862,S,S,S,S,Rebecca-Guy-Eliwood
76863,76863,S,S,S,S,Rebecca-Raven-Eliwood
76864,76864,S,S,S,S,Erk-Guy-Lyn
76865,76865,S,S,S,S,Marcus-Sain-Lyn
76866,76866,S,A,S,S,Erk-Canas-Hector
76867,76867,S,S,S,S,Rebecca-Lucius-Hector
76868,76868,F,S,S,D,Canas-Rebecca-Lyn
76869,76869,S,S,S,S,Oswin-Dorcas-Lyn
76870,76870,S,S,S,S,Dorcas-Rebecca-Eliwood
76871,76871,S,S,S,S,Rath-Lowen-Hector
76872,76872,F,B,S,D,Kent-Matthew-Lyn
76873,76873,S,S,S,S,Matthew-Heath-Hector
76874,76874,S,S,S,S,Sain-Marcus-Lyn
76875,76875,F,S,S,D,Kent-Dart-Lyn
76876,76876,S,S,S,S,Florina-Rebecca-Eliwood
76877,76877,F,B,S,D,Erk-Matthew-Eliwood
76878,76878,S,S,S,S,Matthew-Rebecca-Eliwood
76879,76879,F,S,S,D,Matthew-Rebecca-Lyn
76880,76880,S,S,S,S,Guy-Rebecca-Lyn
76881,76881,S,S,S,S,Erk-Rath-Hector
76882,76882,S,S,S,S,Kent-Lucius-Hector
76883,76883,S,S,S,S,Canas-Rebecca-Eliwood
76884,76884,S,A,S,S,Erk-Dart-Eliwood
76885,76885,S,S,S,S,Heath-Dart-Hector
76886,76886,F,A,S,D,Rebecca-Dart-Hector
76887,76887,S,S,S,S,Dart-Heath-Lyn
76888,76888,F,S,S,D,Kent-Bartre-Lyn
76889,76889,S,S,S,S,Bartre-Dorcas-Hector
76890,76890,S,S,S,S,Oswin-Matthew-Lyn
76891,76891,S,S,S,S,Matthew-Rath-Hector
76892,76892,S,S,S,S,Matthew-Sain-Eliwood
76893,76893,S,S,S,S,Lowen-Guy-Lyn
76894,76894,S,S,S,S,Dart-Canas-Hector
76895,76895,S,A,S,S,Dart-Matthew-Lyn
76896,76896,F,S,S,D,Erk-Kent-Eliwood
76897,76897,S,S,S,S,Heath-Kent-Eliwood
76898,76898,S,S,S,S,Dorcas-Heath-Eliwood
76899,76899,S,A,S,S,Florina-Dorcas-Eliwood
76900,76900,S,S,S,S,Sain-Dorcas-Eliwood
76901,76901,F,A,S,D,Matthew-Canas-Eliwood
76902,76902,S,S,S,S,Canas-Rath-Eliwood
76903,76903,F,S,S,D,Kent-Oswin-Lyn
76904,76904,S,S,S,S,Rebecca-Dorcas-Hector
76905,76905,S,S,S,S,Guy-Raven-Hector
76906,76906,F,S,F,F,Dorcas-Oswin-Eliwood
76907,76907,S,S,S,S,Canas-Rath-Eliwood
76908,76908,S,S,S,S,Erk-Lowen-Lyn
76909,76909,F,S,S,D,Erk-Oswin-Eliwood
76910,76910,F,S,S,D,Raven-Canas-Lyn
76911,76911,S,S,S,S,Dorcas-Rebecca-Eliwood
76912,76912,S,S,S,S,Rebecca-Lucius-Lyn
76913,76913,S,A,S,S,Rath-Lowen-Hector
76914,76914,S,A,S,S,Florina-Lowen-Lyn
76915,76915,S,A,S,S,Lucius-Lowen-Eliwood
76916,76916,F,S,S,D,Florina-Lowen-Lyn
76917,76917,S,S,S,S,Heath-Canas-Hector
76918,76918,S,S,S,S,Canas-Dart-Eliwood
76919,76919,S,S,S,S,Dart-Dorcas-Lyn
76920,76920,S,S,S,S,Florina-Raven-Eliwood
76921,76921,S,A,S,S,Florina-Kent-Hector
76922,76922,S,A,S,S,Guy-Sain-Hector
76923,76923,S,S,S,S,Raven-Kent-Eliwood
76924,76924,S,A,S,S,Dorcas-Florina-Eliwood
76925,76925,S,S,S,S,Rath-Bartre-Hector
76926,76926,S,S,S,S,Dart-Canas-Lyn
76927,76927,F,A,S,D,Rebecca-Raven-Lyn
76928,76928,S,S,S,S,Rebecca-Rath-Lyn
76929,76929,S,S,S,S,Lucius-Oswin-Eliwood
76930,76930,S,S,S,S,Raven-Florina-Lyn
76931,76931,S,S,S,S,Rebecca-Canas-Hector
76932,76932,S,S,S,S,Erk-Heath-Eliwood
76933,76933,S,S,S,S,Raven-Dorcas-Hector
76934,76934,S,A,S,S,Rebecca-Florina-Hector
76935,76935,S,A,S,S,Marcus-Rebecca-Eliwood
76936,76936,F,A,S,D,Florina-Bartre-Lyn
76937,76937,S,A,S,S,Erk-Canas-Eliwood
76938,76938,S,S,S,S,Dorcas-Rath-Hector
76939,76939,S,S,S,S,Dart-Marcus-Hector
76940,76940,S,S,S,S,Heath-Canas-Hector
76941,76941,S,S,S,S,Rath-Dorcas-Lyn
76942,76942,S,S,S,S,Guy-Sain-Hector
76943,76943,S,A,S,S,Lowen-Sain-Eliwood
76944,76944,S,S,S,S,Rebecca-Rath-Hector
76945,76945,S,S,S,S,Oswin-Kent-Hector
76946,76946,S,A,S,S,Kent-Lowen-Hector
76947,76947,S,S,S,S,Sain-Rath-Eliwood
76948,76948,S,S,S,S,Lucius-Sain-Lyn
76949,76949,S,S,S,S,Guy-Bartre-Eliwood
76950,76950,S,S,S,S,Matthew-Oswin-Eliwood
76951,76951,S,S,S,S,Bartre-Lowen-Eliwood
76952,76952,S,A,S,S,Guy-Matthew-Lyn
76953,76953,F,S,S,D,Rath-Dart-Lyn
76954,76954,S,A,S,S,Lucius-Rebecca-Hector
76955,76955,F,S,S,D,Guy-Canas-Hector
76956,76956,S,A,S,S,Rebecca-Dorcas-Hector
76957,76957,S,S,S,S,Bartre-Lowen-Hector
76958,76958,S,S,S,S,Dorcas-Rebecca-Hector
76959,76959,S,A,S,S,Dart-Rebecca-Hector
76960,76960,S,S,S,S,Heath-Canas-Lyn
76961,76961,S,A,S,S,Kent-Dorcas-Eliwood
76962,76962,S,S,S,S,Guy-Canas-Hector
76963,76963,F,S,S,D,Raven-Kent-Lyn
76964,76964,S,A,S,S,Lucius-Lowen-Lyn
76965,76965,F,A,S,D,Florina-Lucius-Lyn
76966,76966,S,A,S,S,Raven-Erk-Hector
76967,76967,S,S,S,S,Florina-Bartre-Lyn
76968,76968,S,S,S,S,Florina-Marcus-Hector
76969,76969,S,S,S,S,Dart-Rebecca-Hector
76970,76970,S,S,S,S,Bartre-Dart-Lyn
76971,76971,S,S,S,S,Matthew-Sain-Lyn
76972,76972,F,S,S,D,Rath-Guy-Lyn
76973,76973,S,S,S,S,Rebecca-Raven-Eliwood
76974,76974,S,S,S,S,Rebecca-Oswin-Hector
76975,76975,S,S,S,S,Lowen-Dorcas-Lyn
76976,76976,F,S,S,D,Sain-Rath-Hector
76977,76977,F,S,S,D,Dorcas-Florina-Eliwood
76978,76978,S,S,S,S,Sain-Rath-Eliwood
76979,76979,S,S,S,S,Rebecca-Rebecca-Hector
76980,76980,S,S,S,S,Heath-Lowen-Eliwood
76981,76981,S,S,S,S,Matthew-Lucius-Hector
76982,76982,S,A,S,S,Kent-Erk-Hector
76983,76983,S,S,S,S,Kent-Rebecca-Eliwood
76984,76984,S,S,S,S,Dart-Guy-Hector
76985,76985,F,S,S,D,Raven-Oswin-Lyn
76986,76986,S,S,S,S,Rebecca-Oswin-Lyn
76987,76987,F,S,S,D,Rath-Bartre-Lyn
76988,76988,S,S,S,S,Lowen-Marcus-Lyn
76989,76989,S,S,S,S,Lowen-Rath-Lyn
76990,76990,F,S,S,D,Dart-Dorcas-Hector
76991,76991,S,S,S,S,Raven-Oswin-Hector
76992,76992,S,S,S,S,Guy-Dart-Lyn
76993,76993,S,A,S,S,Lowen-Florina-Hector
76994,76994,S,S,S,S,Raven-Sain-Eliwood
76995,76995,S,S,S,S,Rath-Rebecca-Eliwood
76996,76996,S,S,S,S,Marcus-Raven-Eliwood
76997,76997,S,S,S,S,Heath-Matthew-Eliwood
76998,76998,S,A,S,S,Rebecca-Dart-Hector
76999,76999,S,S,S,S,Raven-Guy-Eliwood
77000,77000,S,B,S,A,Lucius-Dorcas-Lyn
77001,77001,S,S,S,S,Lucius-Marcus-Lyn
77002,77002,S,S,S,S,Oswin-Rath-Eliwood
77003,77003,S,S,S,S,Lucius-Florina-Lyn
77004,77004,S,S,S,S,Dart-Raven-Hector
77005,77005,S,S,S,S,Erk-Raven-Hector
77006,77006,S,A,S,S,Lucius-Canas-Hector
77007,77007,F,A,S,D,Rebecca-Kent-Lyn
77008,77008,S,S,S,S,Lucius-Canas-Hector
77009,77009,S,S,S,S,Lowen-Marcus-Lyn
77010,77010,S,S,S,S,Raven-Bartre-Eliwood
77011,77011,S,S,S,S,Erk-Marcus-Hector
77012,77012,S,S,S,S,Florina-Dorcas-Hector
77013,77013,S,S,S,S,Matthew-Marcus-Lyn
77014,77014,S,A,S,S,Dart-Matthew-Eliwood
77015,77015,S,S,S,S,Marcus-Rebecca-Hector
77016,77016,S,S,S,S,Rath-Marcus-Lyn
77017,77017,S,S,S,S,Canas-Dorcas-Hector
77018,77018,S,S,S,S,Marcus-Erk-Lyn
77019,77019,S,S,S,S,Guy-Dart-Eliwood
77020,77020,S,S,S,S,Dorcas-Rebecca-Hector
77021,77021,F,S,S,D,Sain-Raven-Eliwood
77022,77022,F,S,S,D,Dart-Marcus-Lyn
77023,77023,S,S,S,S,Kent-Rebecca-Eliwood
77024,77024,S,A,S,S,Bartre-Florina-Eliwood
77025,77025,S,S,S,S,Canas-Heath-Hector
77026,77026,S,S,S,S,Canas-Florina-Hector
77027,77027,S,S,S,S,Marcus-Erk-Hector
77028,77028,F,S,S,D,Florina-Heath-Eliwood
77029,77029,F,S,S,D,Kent-Dart-Lyn
77030,77030,S,S,S,S,Oswin-Erk-Hector
77031,77031,S,A,S,S,Florina-Heath-Lyn
77032,77032,S,S,S,S,Marcus-Florina-Eliwood
77033,77033,S,S,S,S,Raven-Guy-Lyn
77034,77034,S,S,S,S,Canas-Dart-Lyn
77035,77035,S,S,S,S,Matthew-Heath-Eliwood
77036,77036,S,S,S,S,Canas-Heath-Eliwood
77037,77037,F,S,S,D,Kent-Marcus-Lyn
77038,77038,S,S,S,S,Sain-Florina-Lyn
77039,77039,F,S,S,D,Dart-Florina-Lyn
77040,77040,S,S,S,S,Marcus-Kent-Lyn
77041,77041,S,S,S,S,Lowen-Bartre-Hector
77042,77042,S,S,S,S,Canas-Dorcas-Hector
77043,77043,F,S,S,D,Dart-Guy-Eliwood
77044,77044,S,S,S,S,Marcus-Florina-Lyn
77045,77045,S,S,S,S,Rebecca-Erk-Hector
77046,77046,S,S,S,S,Canas-Bartre-Eliwood
77047,77047,F,S,S,D,Rath-Dart-Lyn
77048,77048,F,S,S,D,Rath-Dart-Lyn
77049,77049,S,S,S,S,Raven-Rebecca-Hector
77050,77050,S,S,S,S,Rath-Heath-Hector
77051,77051,S,S,S,S,Florina-Raven-Eliwood
77052,77052,F,S,S,D,Heath-Guy-Eliwood
77053,77053,F,S,S,D,Florina-Marcus-Lyn
77054,77054,S,S,S,S,Canas-Kent-Hector
77055,77055,S,A,S,S,Rebecca-Rebecca-Eliwood
77056,77056,S,S,S,S,Florina-Marcus-Hector
77057,77057,F,B,S,D,Matthew-Rebecca-Lyn
77058,77058,S,S,S,S,Lucius-Dorcas-Hector
77059,77059,S,S,S,S,Marcus-Erk-Hector
77060,77060,S,S,S,S,Bartre-Erk-Eliwood
77061,77061,S,S,S,S,Erk-Kent-Eliwood
77062,77062,S,S,S,S,Erk-Dorcas-Lyn
77063,77063,S,S,S,S,Lowen-Rath-Eliwood
77064,77064,S,S,S,S,Marcus-Raven-Hector
77065,77065,S,S,S,S,Bartre-Erk-Eliwood
77066,77066,S,A,S,S,Bartre-Rebecca-Eliwood
77067,77067,S,S,S,S,Sain-Canas-Hector
77068,77068,S,S,S,S,Oswin-Bartre-Lyn
77069,77069,S,S,S,S,Bartre-Rebecca-Lyn
77070,77070,S,S,S,S,Rath-Heath-Hector
77071,77071,S,S,S,S,Rath-Rebecca-Eliwood
77072,77072,S,S,S,S,Guy-Dorcas-Hector
77073,77073,S,A,S,S,Sain-Guy-Eliwood
77074,77074,S,S,S,S,Bartre-Dorcas-Hector
77075,77075,S,S,S,S,Raven-Canas-Hector
77076,77076,S,S,S,S,Guy-Erk-Hector
77077,77077,S,S,S,S,Heath-Rath-Eliwood
77078,77078,S,S,S,S,Marcus-Raven-Eliwood
77079,77079,F,B,S,D,Florina-Lowen-Hector
77080,77080,S,S,S,S,Lowen-Oswin-Eliwood
77081,77081,S,S,S,S,Kent-Oswin-Eliwood
77082,77082,F,A,S,D,Matthew-Canas-Eliwood
77083,77083,S,A,S,S,Erk-Heath-Eliwood
77084,77084,S,S,S,S,Erk-Sain-Hector
77085,77085,F,S,S,D,Dart-Rebecca-Lyn
77086,77086,S,S,S,S,Rebecca-Florina-Eliwood
77087,77087,S,S,S,S,Heath-Dart-Hector
77088,77088,S,A,S,S,Rebecca-Canas-Hector
77089,77089,S,S,S,S,Heath-Matthew-Eliwood
77090,77090,S,S,S,S,Rebecca-Raven-Hector
77091,77091,S,A,S,S,Florina-Marcus-Lyn
77092,77092,F,S,S,D,Florina-Bartre-Lyn
